46,64237;
43,908;
44,68925;
43,12675;
42,15019;
41,36894;
40,58769;
37,07206;
37,46269;
33,36112;
30,23612;
27,69706;
22,42362;
20,07987;
14,61112;
11,68144;
5,236121;
3,868933;
1,329346;
-1,600222;
-3,748969;
-11,36495;
-11,95206;
-12,73288;
-15,07683;
-17,02888;
-20,15515;
-26,20949;
-24,45116;
-25,23198;
-25,62387;
-28,94385;
-25,03677;
-27,38072;
-29,13906;
-30,11508;
-29,33427;
-29,72468;
-29,13906;
-28,55345;
-29,91988;
-31,0926;
-29,91988;
-31,87342;
-28,94385;
-31,48301;
-30,11508;
-32,26383;
-31,0926;
-31,28781;
-32,06863;
-31,67822;
-30,8974;
-34,21737;
-30,8974;
-33,43506;
-32,26383;
-29,33427;
-31,67822;
-28,94385;
-31,48301;
-29,33427;
-28,55345;
-30,7007;
-30,8974;
-31,87342;
-28,74865;
-28,74865;
-26,4047;
-27,96634;
-25,23198;
-24,64636;
-23,86554;
-21,71679;
-19,17763;
-16,44327;
-14,48973;
-10,77934;
-9,998516;
-5,896227;
-2,771453;
-3,552274;
-1,600222;
4,845496;
5,431434;
11,48612;
15,19706;
20,4705;
22,61893;
29,65018;
32,9705;
37,07206;
39,61113;
40,00175;
41,95487;
43,51737;
44,88456;
47,22831;
47,42362;
48,20487;
50,35331;
52,50175;
50,74394;
52,11112;
51,13456;
50,35331;
53,86894;
53,67362;
54,45487;
51,32987;
53,67362;
51,52519;
53,86894;
54,8455;
53,08769;
54,06425;
49,76737;
54,8455;
52,69706;
53,08769;
52,89238;
51,13456;
51,52519;
52,69706;
48,40019;
48,5955;
48,5955;
46,25175;
46,44706;
44,49394;
43,71269;
41,75956;
40,783;
36,87675;
36,68144;
34,92362;
33,75175;
28,08768;
25,74394;
21,25175;
16,95487;
12,658;
10,11893;
7,384559;
1,524552;
1,719757;
-1,405017;
-5,505816;
-10,58413;
-10,77934;
-13,7089;
-18,59202;
-18,59202;
-22,30241;
-23,08472;
-24,64636;
-23,86554;
-26,4047;
-23,47513;
-27,18552;
-27,38072;
-28,35824;
-29,33427;
-28,74865;
-29,52947;
-28,35824;
-28,35824;
-27,96634;
-30,5055;
-30,11508;
-32,45904;
-31,0926;
-31,87342;
-31,0926;
-31,48301;
-33,04465;
-31,48301;
-31,87342;
-29,72468;
-32,45904;
-31,0926;
-32,06863;
-31,87342;
-30,31029;
-29,33427;
-30,11508;
-32,26383;
-31,28781;
-31,0926;
-31,28781;
-30,8974;
-28,94385;
-27,77113;
-27,18552;
-29,13906;
-25,03677;
-25,81908;
-24,84156;
-23,08472;
-22,69431;
-19,95845;
-17,8112;
-14,29452;
-11,36495;
-9,998516;
-6,873743;
-5,115406;
-2,966658;
-1,795427;
-1,795427;
2,892478;
8,751746;
12,46268;
18,12675;
19,49393;
26,52519;
30,62675;
35,50956;
39,02519;
38,82988;
41,75956;
42,73612;
42,15019;
44,68925;
46,05644;
48,00956;
48,98612;
51,32987;
48,20487;
48,5955;
52,11112;
51,52519;
52,69706;
48,5955;
54,06425;
53,283;
54,8455;
55,04081;
53,08769;
54,06425;
53,67362;
53,47831;
53,283;
53,08769;
51,32987;
50,93925;
51,7205;
51,32987;
51,7205;
47,22831;
49,57206;
49,96269;
48,79081;
47,61894;
48,00956;
44,88456;
44,49394;
43,71269;
41,75956;
39,41581;
37,85331;
34,14237;
33,94706;
32,77519;
29,06425;
24,57206;
19,88456;
17,3455;
13,04862;
8,361121;
3,478308;
2,892478;
-0,817911;
-1,600222;
-9,217695;
-10,19372;
-12,73288;
-16,63848;
-18,78722;
-19,17763;
-21,32638;
-25,62387;
-23,67033;
-26,4047;
-25,23198;
-25,42867;
-28,35824;
-29,13906;
-26,99031;
-30,5055;
-28,94385;
-29,33427;
-29,72468;
-29,52947;
-29,91988;
-33,23986;
-29,13906;
-31,87342;
-31,28781;
-30,7007;
-31,28781;
-30,11508;
-32,26383;
-31,67822;
-32,26383;
-31,67822;
-29,52947;
-31,87342;
-32,26383;
-30,31029;
-33,43506;
-30,31029;
-31,48301;
-30,5055;
-28,35824;
-31,28781;
-31,28781;
-28,74865;
-29,91988;
-28,94385;
-28,16303;
-25,81908;
-27,18552;
-26,01429;
-22,49761;
-20,15515;
-18,98243;
-16,83368;
-13,12329;
-11,36495;
-9,998516;
-7,849769;
-3,552274;
-4,9202;
-2,966658;
1,719757;
9,728309;
7,775184;
14,61112;
16,56425;
23,98612;
29,06425;
31,01737;
35,31425;
38,63457;
41,17362;
42,3455;
44,10331;
43,908;
44,49394;
45,86112;
47,81425;
48,40019;
48,00956;
50,74394;
49,96269;
50,74394;
52,50175;
51,32987;
52,30644;
51,32987;
55,23612;
54,45487;
53,283;
51,52519;
53,86894;
52,89238;
53,67362;
53,67362;
53,67362;
51,7205;
52,89238;
52,89238;
51,52519;
48,79081;
49,37675;
49,37675;
49,57206;
48,20487;
46,83769;
44,88456;
45,66581;
44,68925;
40,19706;
40,19706;
38,82988;
38,43925;
35,70488;
34,33769;
30,62675;
27,89237;
21,64237;
16,95487;
14,61112;
10,70487;
6,993934;
2,111657;
1,134141;
-3,161864;
-5,896227;
-7,849769;
-11,56016;
-14,88163;
-18,39681;
-18,20161;
-22,30241;
-24,06074;
-26,20949;
-26,20949;
-26,99031;
-25,42867;
-26,5999;
-27,77113;
-26,99031;
-28,94385;
-28,94385;
-28,16303;
-30,7007;
-30,31029;
-30,31029;
-29,13906;
-30,7007;
-30,8974;
-31,28781;
-31,0926;
-30,8974;
-30,7007;
-28,35824;
-30,8974;
-34,60778;
-29,33427;
-32,84945;
-30,5055;
-32,65424;
-31,28781;
-30,7007;
-30,5055;
-31,28781;
-29,91988;
-30,5055;
-29,72468;
-30,11508;
-29,72468;
-28,74865;
-29,72468;
-26,99031;
-25,81908;
-26,5999;
-24,45116;
-25,42867;
-24,06074;
-21,71679;
-20,15515;
-17,8112;
-14,29452;
-11,56016;
-11,56016;
-8,240179;
-5,505816;
-3,552274;
-4,13938;
-2,771453;
4,064246;
7,189246;
11,0955;
15,783;
16,56425;
22,42362;
29,8455;
33,55644;
37,26738;
40,00175;
40,58769;
43,12675;
43,12675;
46,25175;
45,27519;
46,64237;
46,83769;
49,76737;
49,37675;
47,81425;
50,54862;
52,50175;
51,13456;
50,74394;
52,69706;
51,32987;
51,52519;
53,67362;
52,69706;
54,8455;
50,93925;
53,67362;
54,25957;
51,91581;
52,30644;
51,7205;
52,50175;
52,89238;
52,69706;
50,93925;
49,76737;
47,61894;
50,35331;
45,86112;
48,20487;
45,27519;
46,05644;
42,93144;
40,39237;
38,24394;
38,43925;
38,24394;
33,16581;
31,408;
27,69706;
26,91581;
21,25175;
16,56425;
13,04862;
7,970496;
4,259559;
1,329346;
1,916452;
-1,795427;
-7,068948;
-9,803311;
-13,12329;
-13,5137;
-17,22409;
-19,37284;
-23,67033;
-24,64636;
-25,03677;
-23,86554;
-26,5999;
-27,38072;
-27,96634;
-26,4047;
-28,16303;
-29,13906;
-27,96634;
-28,55345;
-29,13906;
-30,11508;
-29,33427;
-29,33427;
-30,31029;
-31,67822;
-30,7007;
-30,11508;
-30,5055;
-30,11508;
-28,55345;
-30,8974;
-31,67822;
-32,26383;
-29,72468;
-28,35824;
-31,48301;
-31,0926;
-34,41258;
-31,28781;
-31,87342;
-32,26383;
-30,7007;
-29,33427;
-30,31029;
-29,72468;
-27,77113;
-29,52947;
-28,16303;
-28,16303;
-25,81908;
-25,03677;
-25,81908;
-23,08472;
-21,71679;
-19,95845;
-16,05286;
-15,27204;
-11,56016;
-9,412901;
-8,044974;
-5,310611;
-4,52979;
-3,748969;
0,7437308;
6,407996;
10,50956;
14,80644;
18,51737;
22,033;
24,37675;
30,23612;
33,55644;
37,46269;
37,46269;
40,783;
42,73612;
44,10331;
46,83769;
45,07987;
47,033;
47,033;
49,37675;
48,79081;
47,81425;
49,18144;
50,93925;
51,52519;
53,08769;
53,08769;
53,08769;
53,67362;
51,7205;
52,50175;
54,65019;
53,86894;
52,69706;
54,25957;
51,52519;
52,11112;
50,93925;
51,91581;
51,52519;
50,54862;
52,89238;
46,83769;
49,18144;
47,81425;
45,86112;
45,27519;
43,908;
44,88456;
41,95487;
40,783;
37,658;
35,90019;
35,11894;
32,9705;
31,408;
27,50175;
22,22831;
19,49393;
14,80644;
10,11893;
8,947059;
2,306863;
2,502068;
0,5485256;
-3,748969;
-9,608106;
-10,97454;
-13,12329;
-15,66245;
-20,35036;
-19,76325;
-22,69431;
-22,49761;
-24,45116;
-25,81908;
-26,99031;
-26,99031;
-26,79511;
-28,35824;
-27,38072;
-27,96634;
-29,91988;
-30,7007;
-26,79511;
-30,7007;
-30,7007;
-30,11508;
-30,5055;
-29,72468;
-29,91988;
-34,02217;
-32,45904;
-32,26383;
-32,26383;
-32,45904;
-28,35824;
-30,7007;
-31,0926;
-31,87342;
-32,06863;
-31,28781;
-31,48301;
-31,67822;
-32,26383;
-30,5055;
-29,52947;
-31,28781;
-28,94385;
-31,28781;
-29,33427;
-29,33427;
-27,38072;
-27,18552;
-25,62387;
-24,25595;
-22,49761;
-21,71679;
-18,98243;
-18,39681;
-14,29452;
-14,29452;
-11,16975;
-7,459358;
-6,483333;
-3,944175;
-2,576248;
-1,990632;
2,697273;
4,845496;
11,29081;
13,43925;
16,56425;
23,00956;
28,86893;
33,55644;
36,48612;
38,04862;
40,58769;
39,2205;
42,93144;
45,4705;
44,29862;
49,96269;
46,25175;
46,25175;
51,32987;
50,54862;
51,52519;
51,32987;
50,35331;
53,08769;
51,91581;
51,7205;
52,11112;
51,32987;
53,08769;
55,23612;
53,283;
52,89238;
55,04081;
53,47831;
51,52519;
52,30644;
52,50175;
51,7205;
51,7205;
51,32987;
50,35331;
50,35331;
47,61894;
48,40019;
46,83769;
44,88456;
45,4705;
42,15019;
38,63457;
39,80644;
38,63457;
37,46269;
36,87675;
32,9705;
28,86893;
27,11112;
23,5955;
17,15019;
13,82987;
8,947059;
6,017371;
0,5485256;
-1,014606;
-1,405017;
-6,483333;
-9,998516;
-12,34247;
-15,07683;
-17,8112;
-20,35036;
-21,912;
-23,27992;
-26,79511;
-24,25595;
-26,20949;
-26,79511;
-27,18552;
-27,18552;
-27,38072;
-28,74865;
-28,74865;
-30,7007;
-29,33427;
-28,94385;
-30,7007;
-30,11508;
-32,06863;
-31,28781;
-30,8974;
-32,26383;
-31,67822;
-30,31029;
