23,05664;
19,93066;
21,88184;
23,05664;
23,83692;
22,66602;
27,35352;
18,75879;
22,66602;
21,88184;
20,71094;
22,66602;
21,88184;
22,27539;
21,88184;
18,36816;
19,54004;
19,54004;
19,14941;
16,80664;
18,36816;
16,02344;
19,93066;
17,97852;
17,58789;
13,68066;
16,02344;
16,80664;
17,58789;
17,19727;
15,63281;
14,07129;
13,68066;
16,02344;
13,68066;
13,29004;
14,46191;
12,11914;
15,63281;
12,50977;
10,16406;
10,55469;
7,821289;
9,382813;
6,650391;
8,211914;
7,041016;
6,259766;
8,602539;
5,869141;
4,304688;
7,041016;
4,695313;
2,743164;
3,914063;
0,7910156;
-0,3828125;
-4,677734;
-1,944336;
-5,068359;
-8,194336;
-10,92969;
-11,71094;
-14,05371;
-15,22461;
-16,78906;
-20,69336;
-24,20996;
-25,77148;
-28,50781;
-28,11719;
-27,72656;
-31,24023;
-36,70898;
-38,27344;
-37,88379;
-38,27344;
-41,39746;
-41,00684;
-44,52344;
-42,17773;
-41,39746;
-44,52344;
-45,69434;
-45,30371;
-45,69434;
-46,86621;
-45,69434;
-48,42773;
-48,42773;
-46,86621;
-47,25586;
-46,86621;
-49,60156;
-42,56836;
-51,55371;
-46,86621;
-46,47559;
-48,82031;
-46,47559;
-48,42773;
-49,60156;
-51,55371;
-50,77246;
-50,38281;
-52,72461;
-53,11523;
-49,60156;
-53,11523;
-53,50586;
-51,16309;
-54,28906;
-49,99219;
-52,33398;
-53,50586;
-53,11523;
-53,89648;
-53,50586;
-53,11523;
-55,46094;
-55,07031;
-55,07031;
-58,19336;
-51,16309;
-55,85156;
-53,50586;
-55,46094;
-57,41309;
-55,46094;
-53,50586;
-55,85156;
-55,46094;
-57,02246;
-53,50586;
-56,63184;
-58,19336;
-51,94434;
-54,28906;
-58,19336;
-53,89648;
-54,28906;
-56,63184;
-58,19336;
-55,85156;
-55,07031;
-58,19336;
-55,07031;
-55,46094;
-56,24121;
-57,41309;
-57,02246;
-55,46094;
-56,63184;
-54,28906;
-56,63184;
-54,28906;
-56,24121;
-55,07031;
-55,85156;
-55,85156;
-51,16309;
-53,50586;
-51,94434;
-56,24121;
-54,67969;
-53,89648;
-54,67969;
-54,67969;
-51,94434;
-55,07031;
-53,89648;
-53,89648;
-52,33398;
-52,72461;
-51,16309;
-55,46094;
-52,72461;
-50,77246;
-47,64648;
-51,94434;
-49,99219;
-42,56836;
-46,86621;
-46,86621;
-44,91406;
-46,08496;
-41,78711;
-43,35156;
-40,22559;
-36,70898;
-33,19531;
-30,84961;
-24,60059;
-19,52246;
-10,53711;
-7,413086;
4,304688;
9,773438;
11,33789;
12,50977;
12,11914;
14,07129;
14,46191;
13,68066;
17,58789;
18,36816;
14,46191;
17,97852;
17,97852;
18,36816;
23,44727;
18,75879;
22,27539;
19,54004;
21,10156;
21,49219;
24,22754;
19,54004;
21,10156;
22,66602;
22,27539;
22,27539;
19,93066;
23,83692;
24,61817;
23,44727;
20,71094;
23,44727;
21,88184;
24,22754;
21,88184;
26,17969;
18,75879;
23,05664;
25,78906;
22,27539;
21,88184;
25,39942;
21,10156;
23,44727;
22,27539;
21,88184;
24,22754;
18,75879;
19,93066;
22,27539;
20,32031;
19,93066;
